16.461	-3.104	-8.410	-3.613	-3.550	-2.407	-0.442	-0.274	-0.290	-0.224	-0.137	-0.129	-0.084	-0.081	-0.202
16.639	-3.023	-8.500	-3.608	-3.578	-2.414	-0.462	-0.256	-0.271	-0.210	-0.155	-0.127	-0.092	-0.069	-0.158
16.830	-2.977	-8.679	-3.558	-3.650	-2.487	-0.486	-0.262	-0.251	-0.196	-0.077	-0.104	-0.059	-0.063	-0.185
17.112	-2.908	-8.741	-3.626	-3.655	-2.418	-0.477	-0.227	-0.285	-0.250	-0.151	-0.141	-0.102	-0.068	-0.099
17.412	-2.765	-8.860	-3.702	-3.781	-2.623	-0.567	-0.240	-0.270	-0.208	-0.125	-0.107	-0.073	-0.092	-0.090
17.732	-2.665	-8.991	-3.682	-3.727	-2.611	-0.509	-0.216	-0.293	-0.237	-0.157	-0.125	-0.084	-0.078	-0.133
18.064	-2.562	-9.093	-3.811	-3.863	-2.825	-0.628	-0.250	-0.286	-0.217	-0.181	-0.111	-0.081	-0.056	-0.190
18.429	-2.403	-9.035	-3.740	-3.794	-2.925	-0.651	-0.236	-0.302	-0.248	-0.175	-0.143	-0.095	-0.069	-0.158
18.845	-2.287	-9.090	-3.893	-3.963	-3.036	-0.687	-0.273	-0.317	-0.238	-0.190	-0.143	-0.104	-0.063	-0.181
19.396	-2.105	-9.098	-3.990	-4.105	-3.164	-0.750	-0.259	-0.303	-0.218	-0.140	-0.125	-0.092	-0.063	-0.115
19.804	-1.944	-9.058	-4.058	-4.197	-3.221	-0.846	-0.250	-0.276	-0.204	-0.189	-0.126	-0.095	-0.090	-0.244
20.210	-1.762	-8.999	-4.137	-4.338	-3.460	-0.910	-0.287	-0.360	-0.295	-0.235	-0.160	-0.096	-0.062	-0.356
20.567	-1.655	-8.956	-4.206	-4.300	-3.444	-0.835	-0.268	-0.308	-0.198	-0.076	-0.098	-0.050	-0.068	-0.186
51.639	9.399	-3.949	-5.522	-6.197	-9.725	-3.943	-4.690	-6.635	-4.940	-1.605	-0.810	-2.556	-3.314	-2.567

This data is taken on 1/17/2020 3:59:47 PM
Channels are 
1	2
19.815	-1.963	-8.963	-4.024	-4.202	-3.361	-0.881	-0.240	-0.327	-0.241	-0.170	-0.154	-0.087	-0.057	-0.224
20.334	-1.700	-8.860	-4.162	-4.274	-3.423	-0.940	-0.297	-0.304	-0.214	-0.122	-0.114	-0.074	-0.090	-0.189
20.725	-1.560	-8.820	-4.188	-4.451	-3.494	-0.872	-0.323	-0.315	-0.255	-0.135	-0.139	-0.077	-0.050	-0.171
21.054	-1.448	-8.769	-4.337	-4.530	-3.716	-1.089	-0.298	-0.296	-0.215	-0.172	-0.144	-0.105	-0.072	-0.261
21.349	-1.375	-8.719	-4.364	-4.654	-3.691	-1.097	-0.219	-0.308	-0.202	-0.129	-0.127	-0.078	-0.071	-0.132
21.587	-1.206	-8.663	-4.336	-4.620	-3.775	-1.193	-0.249	-0.308	-0.230	-0.155	-0.130	-0.082	-0.053	-0.113
21.796	-1.157	-8.624	-5.120	-4.320	-3.764	-1.350	-0.307	-0.328	-0.146	-0.144	-0.134	-0.096	-0.065	-0.087
21.987	-1.093	-8.625	-7.490	-3.324	-3.924	-1.882	-0.357	-0.455	-0.100	-0.136	-0.190	-0.105	-0.091	-0.096
22.141	-1.019	-8.580	-8.123	-3.193	-3.998	-1.851	-0.365	-0.467	-0.063	-0.133	-0.192	-0.099	-0.079	-0.048
22.371	-0.975	-8.569	-8.397	-3.001	-3.772	-2.016	-0.392	-0.488	-0.074	-0.144	-0.197	-0.109	-0.094	-0.146
22.780	-0.832	-8.514	-8.703	-2.671	-3.622	-2.056	-0.417	-0.495	-0.034	-0.132	-0.194	-0.106	-0.102	-0.069
23.331	-0.638	-8.410	-8.909	-2.328	-3.257	-2.329	-0.439	-0.544	-0.034	-0.104	-0.206	-0.102	-0.089	-0.160
23.984	-0.458	-8.324	-9.058	-1.959	-3.104	-2.505	-0.449	-0.618	-0.055	-0.179	-0.227	-0.118	-0.072	-0.114
24.629	-0.229	-8.240	-9.053	-2.017	-3.555	-2.787	-0.508	-0.646	-0.053	-0.167	-0.240	-0.116	-0.085	-0.070
25.236	-0.025	-8.121	-9.042	-2.113	-4.119	-2.827	-0.545	-0.706	-0.045	-0.189	-0.237	-0.113	-0.103	-0.129
25.718	0.219	-8.026	-9.037	-2.258	-4.871	-3.263	-0.647	-0.849	-0.108	-0.214	-0.277	-0.122	-0.094	-0.163
26.141	0.339	-7.970	-9.015	-2.890	-5.427	-3.304	-0.670	-0.887	-0.133	-0.197	-0.274	-0.101	-0.065	-0.074
26.491	0.514	-7.882	-8.975	-3.414	-5.406	-3.464	-0.707	-0.967	-0.159	-0.298	-0.292	-0.124	-0.100	-0.215
26.797	0.656	-7.816	-8.946	-3.619	-5.458	-3.595	-0.790	-1.063	-0.199	-0.253	-0.312	-0.124	-0.105	-0.172
27.041	0.714	-7.777	-8.907	-3.646	-5.542	-3.579	-0.764	-1.050	-0.149	-0.220	-0.324	-0.113	-0.084	-0.083
27.289	0.813	-7.716	-8.891	-4.205	-5.259	-3.760	-0.855	-1.197	-0.297	-0.349	-0.365	-0.153	-0.125	-0.202
27.712	0.956	-7.669	-8.853	-4.190	-4.946	-3.752	-0.875	-1.246	-0.239	-0.359	-0.393	-0.161	-0.107	-0.157
28.369	1.143	-7.612	-8.784	-4.927	-3.915	-3.499	-0.900	-1.273	-0.247	-0.364	-0.391	-0.151	-0.090	-0.134
29.138	1.363	-7.508	-8.677	-5.446	-2.964	-3.154	-0.987	-1.387	-0.253	-0.405	-0.390	-0.120	-0.044	-0.206
29.958	1.676	-7.368	-8.566	-6.059	-2.277	-3.066	-1.110	-1.491	-0.243	-0.480	-0.429	-0.143	-0.079	-0.408
30.721	1.935	-7.231	-8.452	-6.406	-1.534	-3.192	-1.156	-1.689	-0.283	-0.553	-0.479	-0.155	-0.099	-0.375
31.435	2.225	-7.149	-8.363	-7.131	-2.598	-3.795	-1.329	-1.796	-0.287	-0.615	-0.480	-0.177	-0.082	-0.489
32.020	2.412	-7.032	-8.294	-7.619	-3.594	-4.228	-1.511	-1.890	-0.327	-0.685	-0.519	-0.199	-0.068	-0.591
32.491	2.618	-6.910	-8.217	-7.934	-3.987	-4.434	-1.641	-1.975	-0.308	-0.717	-0.510	-0.222	-0.042	-0.568
32.902	2.800	-6.882	-8.168	-8.051	-4.646	-4.594	-1.668	-2.119	-0.376	-0.956	-0.507	-0.270	-0.023	-0.585
33.246	2.938	-6.811	-8.125	-8.258	-5.781	-4.773	-1.713	-2.370	-0.592	-0.956	-0.559	-0.319	-0.039	-0.495
33.535	3.119	-6.727	-8.090	-8.415	-6.635	-4.985	-1.618	-2.522	-0.516	-1.118	-0.571	-0.311	-0.039	-0.414
33.795	3.215	-6.663	-8.081	-8.439	-7.146	-5.011	-1.590	-2.663	-0.684	-1.196	-0.580	-0.417	-0.019	-0.368
34.000	3.279	-6.653	-8.047	-8.413	-7.587	-5.105	-1.574	-2.709	-0.945	-1.307	-0.622	-0.479	-0.004	-0.378
34.276	3.391	-6.626	-8.030	-8.398	-7.776	-5.076	-1.545	-2.826	-1.128	-1.389	-0.748	-0.559	-0.005	-0.438
34.746	3.543	-6.532	-7.970	-8.421	-7.931	-5.210	-1.477	-2.796	-1.400	-1.258	-0.844	-0.592	-0.059	-0.373
35.443	3.780	-6.469	-7.893	-8.378	-7.530	-5.572	-1.585	-2.815	-1.732	-1.189	-0.935	-0.625	-0.096	-0.614
36.217	4.011	-6.352	-7.763	-8.262	-6.542	-5.811	-1.814	-2.710	-2.238	-1.099	-1.066	-0.655	-0.136	-1.092
36.953	4.253	-6.241	-7.648	-8.167	-5.288	-5.958	-2.135	-2.711	-2.675	-0.971	-1.144	-0.916	-0.169	-1.382
37.575	4.517	-6.149	-7.563	-8.097	-4.475	-5.783	-2.244	-2.642	-2.737	-1.012	-1.073	-1.197	-0.341	-1.701
38.120	4.724	-6.069	-7.493	-8.025	-3.387	-5.580	-2.333	-2.678	-2.759	-1.364	-1.097	-1.261	-0.478	-2.197
38.535	4.837	-5.982	-7.433	-7.957	-2.852	-5.234	-2.417	-2.777	-2.746	-1.490	-1.068	-1.429	-0.727	-2.109
38.904	5.044	-5.911	-7.388	-7.897	-2.635	-4.896	-2.499	-2.825	-2.923	-1.843	-1.144	-1.601	-0.848	-2.502
39.220	5.220	-5.869	-7.357	-7.864	-2.732	-4.547	-2.620	-2.831	-2.746	-1.885	-1.253	-1.641	-0.916	-2.445
39.467	5.380	-5.806	-7.329	-7.842	-2.633	-4.388	-2.580	-2.870	-2.784	-1.792	-1.147	-1.741	-1.018	-2.434
39.689	5.449	-5.772	-7.298	-7.784	-2.159	-4.253	-2.594	-2.869	-2.784	-2.053	-1.163	-1.763	-1.093	-2.629
39.861	5.551	-5.744	-7.286	-7.759	-2.119	-4.086	-2.623	-2.953	-2.750	-2.066	-1.307	-1.779	-1.140	-2.622
40.038	5.542	-5.723	-7.272	-7.748	-2.447	-3.905	-2.759	-2.808	-2.756	-2.091	-1.309	-1.763	-1.033	-2.604
40.199	5.695	-5.707	-7.255	-7.745	-2.573	-4.203	-2.810	-2.772	-2.787	-2.332	-1.445	-1.779	-1.016	-2.620
40.302	5.743	-5.670	-7.252	-7.738	-2.583	-3.897	-2.822	-2.880	-2.750	-2.234	-1.391	-1.907	-1.177	-2.662
40.427	5.755	-5.673	-7.222	-7.687	-2.370	-3.759	-3.045	-2.811	-2.706	-2.481	-1.467	-1.921	-1.151	-2.495
40.630	5.832	-5.641	-7.198	-7.654	-2.562	-3.657	-3.111	-2.752	-2.736	-2.532	-1.526	-1.932	-1.158	-2.525
7.838	-5.954	-1.910	-2.159	-2.038	-0.632	-0.354	-0.142	-0.202	-0.155	-0.143	-0.100	-0.075	-0.036	-0.016
8.293	-5.862	-2.045	-2.427	-2.240	-0.613	-0.267	-0.202	-0.159	-0.134	-0.078	-0.081	-0.059	-0.060	-0.172
8.789	-5.760	-2.136	-2.531	-2.305	-0.649	-0.381	-0.229	-0.247	-0.207	-0.161	-0.134	-0.111	-0.063	-0.095
9.287	-5.632	-2.213	-2.558	-2.333	-0.693	-0.318	-0.153	-0.198	-0.144	-0.125	-0.103	-0.073	-0.007	-0.060
9.858	-5.456	-2.633	-2.755	-2.651	-0.793	-0.578	-0.163	-0.176	-0.105	-0.091	-0.071	-0.044	-0.060	-0.123
10.483	-5.273	-3.220	-2.970	-2.812	-0.896	-0.517	-0.205	-0.246	-0.174	-0.143	-0.116	-0.081	-0.044	-0.058
11.092	-5.060	-3.402	-2.888	-2.810	-0.895	-0.419	-0.204	-0.231	-0.176	-0.125	-0.106	-0.074	-0.065	-0.111
11.568	-4.859	-3.951	-2.966	-2.928	-1.001	-0.410	-0.274	-0.272	-0.223	-0.143	-0.141	-0.095	-0.066	-0.141
11.965	-4.743	-4.199	-2.963	-2.942	-1.095	-0.486	-0.239	-0.253	-0.190	-0.117	-0.127	-0.086	-0.072	-0.163
12.296	-4.608	-5.154	-3.209	-3.158	-1.261	-0.437	-0.224	-0.203	-0.139	-0.123	-0.102	-0.078	-0.055	-0.125
12.579	-4.534	-5.051	-3.165	-3.172	-1.182	-0.472	-0.218	-0.208	-0.150	-0.072	-0.084	-0.053	-0.091	-0.228
12.822	-4.429	-5.755	-3.329	-3.264	-1.285	-0.468	-0.262	-0.250	-0.192	-0.122	-0.111	-0.087	-0.059	-0.130
13.025	-4.338	-5.681	-3.197	-3.167	-1.353	-0.436	-0.260	-0.272	-0.243	-0.187	-0.151	-0.113	-0.087	-0.129
13.192	-4.258	-5.650	-3.065	-3.103	-1.450	-0.447	-0.213	-0.245	-0.186	-0.112	-0.119	-0.082	-0.085	-0.109
13.343	-4.203	-5.619	-3.046	-3.075	-1.506	-0.397	-0.207	-0.218	-0.164	-0.104	-0.123	-0.084	-0.058	-0.167
13.595	-4.155	-5.903	-3.147	-3.137	-1.492	-0.375	-0.294	-0.287	-0.241	-0.109	-0.136	-0.091	-0.052	-0.181
13.997	-3.998	-6.544	-3.252	-3.278	-1.689	-0.427	-0.262	-0.282	-0.251	-0.139	-0.148	-0.092	-0.056	-0.184
14.518	-3.799	-6.988	-3.404	-3.353	-1.827	-0.458	-0.243	-0.223	-0.164	-0.094	-0.097	-0.064	-0.065	-0.198
15.110	-3.643	-7.534	-3.315	-3.337	-1.904	-0.413	-0.200	-0.242	-0.207	-0.127	-0.127	-0.087	-0.101	-0.125
15.722	-3.425	-7.941	-3.426	-3.439	-2.204	-0.492	-0.226	-0.211	-0.163	-0.115	-0.118	-0.091	-0.101	-0.244
16.325	-3.201	-8.193	-3.471	-3.468	-2.324	-0.439	-0.253	-0.252	-0.198	-0.135	-0.126	-0.096	-0.067	-0.208
16.916	-2.968	-8.605	-3.581	-3.632	-2.526	-0.506	-0.250	-0.282	-0.231	-0.171	-0.136	-0.097	-0.021	-0.101
17.498	-2.752	-8.892	-3.703	-3.798	-2.663	-0.468	-0.285	-0.280	-0.247	-0.102	-0.123	-0.073	-0.070	-0.212
18.152	-2.581	-9.048	-3.715	-3.854	-2.714	-0.591	-0.245	-0.281	-0.196	-0.168	-0.136	-0.100	-0.085	-0.146
18.928	-2.300	-9.066	-3.870	-3.958	-2.957	-0.629	-0.250	-0.251	-0.162	-0.122	-0.112	-0.088	-0.066	-0.142
19.760	-2.009	-9.064	-4.099	-4.136	-3.131	-0.766	-0.260	-0.301	-0.237	-0.135	-0.122	-0.066	-0.033	-0.202
20.477	-1.696	-8.962	-4.222	-4.440	-3.481	-0.931	-0.278	-0.333	-0.233	-0.146	-0.153	-0.095	-0.035	-0.128
21.056	-1.508	-8.862	-4.225	-4.462	-3.493	-0.883	-0.256	-0.247	-0.158	-0.158	-0.124	-0.085	-0.019	-0.208
21.530	-1.323	-8.797	-6.358	-3.945	-3.906	-1.619	-0.303	-0.368	-0.098	-0.135	-0.165	-0.099	-0.091	-0.073
21.944	-1.165	-8.724	-7.726	-3.342	-3.947	-1.821	-0.302	-0.424	-0.068	-0.141	-0.181	-0.101	-0.096	-0.069
22.271	-1.033	-8.622	-8.282	-3.047	-3.881	-1.902	-0.321	-0.438	-0.051	-0.149	-0.188	-0.112	-0.086	-0.110
22.563	-0.972	-8.609	-8.507	-3.031	-3.784	-1.940	-0.349	-0.465	-0.059	-0.109	-0.193	-0.099	-0.101	-0.123
22.798	-0.819	-8.559	-8.626	-2.657	-3.571	-2.094	-0.388	-0.523	-0.068	-0.140	-0.209	-0.101	-0.091	-0.021
23.196	-0.701	-8.490	-8.860	-2.317	-3.464	-2.319	-0.436	-0.558	-0.078	-0.144	-0.218	-0.115	-0.102	-0.110
23.939	-0.493	-8.397	-8.968	-2.050	-3.212	-2.549	-0.467	-0.596	-0.090	-0.176	-0.227	-0.113	-0.081	-0.076
24.939	-0.193	-8.247	-9.040	-1.781	-3.678	-2.866	-0.590	-0.735	-0.159	-0.203	-0.260	-0.124	-0.102	-0.176
26.089	0.190	-8.082	-8.995	-2.465	-4.786	-3.104	-0.618	-0.782	-0.085	-0.163	-0.253	-0.104	-0.085	-0.185
4.044	-3.386	-0.991	-1.059	-1.003	-0.244	-0.179	-0.073	-0.080	-0.045	-0.026	-0.037	-0.033	-0.066	-0.082
4.047	-3.545	-1.145	-1.134	-1.025	-0.290	-0.197	-0.081	-0.096	-0.073	-0.078	-0.056	-0.044	-0.045	-0.044
4.038	-3.360	-1.022	-1.143	-0.907	-0.280	-0.152	-0.087	-0.084	-0.061	-0.056	-0.059	-0.041	-0.036	-0.096
4.042	-3.456	-1.083	-1.194	-1.026	-0.357	-0.254	-0.094	-0.123	-0.093	-0.091	-0.068	-0.056	-0.063	-0.109
4.036	-3.502	-1.052	-1.152	-1.031	-0.275	-0.165	-0.086	-0.120	-0.100	-0.097	-0.075	-0.068	-0.053	-0.035
4.035	-3.424	-1.018	-1.143	-0.953	-0.223	-0.124	-0.100	-0.087	-0.061	-0.034	-0.051	-0.038	-0.041	-0.093
4.036	-3.508	-1.070	-1.153	-0.990	-0.301	-0.165	-0.071	-0.087	-0.068	-0.067	-0.054	-0.047	-0.052	-0.009
4.033	-3.509	-1.074	-1.191	-1.022	-0.313	-0.176	-0.083	-0.087	-0.085	-0.050	-0.061	-0.048	-0.058	-0.137
4.035	-3.480	-1.096	-1.146	-0.957	-0.269	-0.141	-0.087	-0.100	-0.085	-0.069	-0.062	-0.049	-0.042	-0.117
4.035	-3.388	-0.993	-1.166	-0.959	-0.302	-0.159	-0.080	-0.098	-0.079	-0.052	-0.059	-0.045	-0.035	-0.071
4.033	-3.475	-1.096	-1.171	-1.014	-0.290	-0.178	-0.124	-0.111	-0.093	-0.065	-0.060	-0.050	-0.048	-0.075
4.033	-3.534	-1.129	-1.161	-1.026	-0.295	-0.199	-0.077	-0.072	-0.040	-0.028	-0.032	-0.028	-0.055	-0.082
4.033	-3.440	-1.024	-1.126	-0.964	-0.351	-0.241	-0.089	-0.128	-0.100	-0.104	-0.075	-0.060	-0.047	-0.076
4.042	-3.358	-1.017	-1.132	-0.977	-0.294	-0.192	-0.084	-0.101	-0.079	-0.067	-0.060	-0.047	-0.043	-0.099
4.041	-3.450	-1.083	-1.156	-0.977	-0.314	-0.173	-0.094	-0.072	-0.056	-0.014	-0.034	-0.027	-0.024	-0.075
4.044	-3.361	-1.078	-1.188	-0.931	-0.253	-0.152	-0.106	-0.086	-0.058	-0.048	-0.048	-0.040	-0.074	-0.056
4.034	-3.499	-1.083	-1.091	-0.967	-0.299	-0.169	-0.085	-0.073	-0.057	-0.047	-0.052	-0.038	-0.045	-0.112
4.031	-3.526	-1.134	-1.152	-0.998	-0.346	-0.204	-0.094	-0.122	-0.090	-0.087	-0.070	-0.055	-0.027	-0.056
4.097	-3.401	-0.990	-1.062	-0.955	-0.289	-0.157	-0.076	-0.084	-0.044	-0.045	-0.050	-0.043	-0.030	-0.050
4.330	-3.663	-1.125	-1.217	-0.993	-0.283	-0.157	-0.118	-0.126	-0.108	-0.085	-0.085	-0.062	-0.054	-0.058
4.682	-3.849	-1.124	-1.261	-1.104	-0.303	-0.194	-0.097	-0.111	-0.084	-0.077	-0.070	-0.060	-0.034	-0.062
5.097	-4.408	-1.365	-1.570	-1.350	-0.425	-0.241	-0.107	-0.130	-0.106	-0.071	-0.065	-0.044	-0.049	-0.129
5.570	-4.658	-1.375	-1.591	-1.372	-0.367	-0.262	-0.116	-0.116	-0.096	-0.061	-0.070	-0.051	-0.065	-0.070
6.025	-5.189	-1.531	-1.767	-1.591	-0.517	-0.292	-0.085	-0.135	-0.109	-0.112	-0.083	-0.069	-0.041	-0.124
6.453	-5.348	-1.539	-1.751	-1.544	-0.362	-0.199	-0.116	-0.083	-0.053	-0.038	-0.055	-0.043	-0.074	-0.096
6.784	-5.730	-1.710	-1.930	-1.831	-0.458	-0.272	-0.167	-0.173	-0.147	-0.075	-0.091	-0.062	-0.074	-0.179
7.026	-5.869	-1.816	-2.127	-1.926	-0.641	-0.321	-0.153	-0.170	-0.152	-0.099	-0.092	-0.063	-0.054	-0.094
7.228	-5.872	-1.832	-2.232	-1.997	-0.585	-0.366	-0.162	-0.183	-0.135	-0.115	-0.078	-0.066	-0.063	-0.077
7.399	-5.905	-1.787	-2.091	-1.941	-0.599	-0.323	-0.140	-0.131	-0.091	-0.061	-0.066	-0.051	-0.045	-0.089
7.546	-5.922	-1.843	-2.052	-1.906	-0.527	-0.309	-0.131	-0.111	-0.050	-0.048	-0.047	-0.042	-0.052	-0.162
7.676	-5.929	-1.964	-2.179	-2.046	-0.576	-0.335	-0.139	-0.158	-0.116	-0.080	-0.078	-0.070	-0.080	-0.131
7.775	-5.941	-1.964	-2.297	-2.104	-0.664	-0.394	-0.175	-0.203	-0.176	-0.103	-0.109	-0.073	-0.067	-0.181
7.869	-5.889	-1.888	-2.213	-2.054	-0.594	-0.263	-0.207	-0.231	-0.210	-0.152	-0.132	-0.107	-0.028	-0.115
7.963	-5.882	-1.808	-2.078	-2.074	-0.563	-0.298	-0.137	-0.170	-0.144	-0.087	-0.097	-0.080	-0.063	-0.153
8.097	-5.865	-1.874	-2.156	-1.991	-0.564	-0.335	-0.168	-0.205	-0.160	-0.145	-0.128	-0.100	-0.087	-0.151
8.298	-5.848	-2.095	-2.371	-2.287	-0.688	-0.354	-0.168	-0.196	-0.165	-0.122	-0.109	-0.079	-0.042	-0.146
8.565	-5.795	-2.097	-2.439	-2.205	-0.599	-0.257	-0.150	-0.184	-0.150	-0.109	-0.101	-0.086	-0.046	-0.067
8.889	-5.694	-2.086	-2.404	-2.232	-0.638	-0.392	-0.167	-0.202	-0.167	-0.131	-0.106	-0.090	-0.082	-0.130
9.238	-5.630	-2.482	-2.749	-2.572	-0.796	-0.500	-0.252	-0.266	-0.231	-0.152	-0.143	-0.102	-0.063	-0.188
9.562	-5.534	-2.374	-2.606	-2.483	-0.785	-0.459	-0.182	-0.265	-0.190	-0.185	-0.129	-0.100	-0.047	-0.106
9.847	-5.442	-2.665	-2.733	-2.607	-0.677	-0.308	-0.219	-0.200	-0.168	-0.127	-0.116	-0.081	-0.057	-0.098
10.111	-5.328	-2.747	-2.803	-2.734	-0.850	-0.536	-0.208	-0.238	-0.158	-0.099	-0.098	-0.071	-0.066	-0.164
10.385	-5.232	-2.975	-2.751	-2.746	-0.846	-0.448	-0.233	-0.233	-0.186	-0.140	-0.112	-0.083	-0.069	-0.143
10.619	-5.155	-3.428	-3.046	-2.986	-0.987	-0.510	-0.242	-0.233	-0.146	-0.073	-0.086	-0.052	-0.063	-0.205
7.788	-5.926	-1.847	-2.163	-1.989	-0.603	-0.311	-0.151	-0.182	-0.151	-0.134	-0.095	-0.082	-0.052	-0.062
8.045	-5.869	-1.935	-2.201	-1.956	-0.558	-0.381	-0.173	-0.225	-0.159	-0.160	-0.105	-0.082	-0.078	0.003
8.255	-5.874	-2.006	-2.235	-2.122	-0.620	-0.281	-0.158	-0.173	-0.139	-0.071	-0.074	-0.064	-0.061	-0.104
8.445	-5.818	-2.120	-2.422	-2.221	-0.676	-0.363	-0.169	-0.171	-0.127	-0.063	-0.073	-0.046	-0.046	-0.165
8.599	-5.781	-2.223	-2.546	-2.270	-0.645	-0.432	-0.220	-0.219	-0.160	-0.129	-0.103	-0.064	-0.090	-0.210
8.727	-5.764	-2.169	-2.269	-2.156	-0.592	-0.311	-0.191	-0.185	-0.135	-0.108	-0.085	-0.065	-0.052	-0.080
8.829	-5.716	-2.348	-2.429	-2.370	-0.688	-0.329	-0.181	-0.197	-0.160	-0.087	-0.096	-0.063	-0.035	-0.107
8.923	-5.690	-2.299	-2.665	-2.401	-0.709	-0.421	-0.199	-0.207	-0.171	-0.120	-0.112	-0.071	-0.039	-0.215
8.996	-5.651	-2.400	-2.653	-2.482	-0.761	-0.400	-0.209	-0.211	-0.165	-0.123	-0.099	-0.065	-0.069	-0.110
9.054	-5.636	-2.241	-2.509	-2.374	-0.677	-0.391	-0.198	-0.220	-0.172	-0.119	-0.102	-0.072	-0.036	-0.079
9.115	-5.618	-2.179	-2.441	-2.289	-0.741	-0.435	-0.160	-0.260	-0.197	-0.220	-0.135	-0.113	-0.043	-0.023
9.155	-5.615	-2.207	-2.481	-2.302	-0.744	-0.479	-0.185	-0.261	-0.182	-0.136	-0.102	-0.088	-0.043	-0.145
9.197	-5.599	-2.398	-2.709	-2.554	-0.700	-0.371	-0.236	-0.211	-0.144	-0.076	-0.083	-0.059	-0.066	-0.089
9.228	-5.580	-2.242	-2.425	-2.323	-0.729	-0.352	-0.152	-0.187	-0.135	-0.119	-0.089	-0.071	-0.020	-0.047
2.955	-2.383	-0.696	-0.770	-0.649	-0.196	-0.112	-0.069	-0.066	-0.057	-0.053	-0.052	-0.049	-0.051	-0.034
2.960	-2.489	-0.755	-0.836	-0.720	-0.180	-0.096	-0.082	-0.064	-0.050	-0.022	-0.036	-0.035	-0.041	-0.042
2.957	-2.485	-0.781	-0.847	-0.737	-0.196	-0.117	-0.073	-0.090	-0.072	-0.063	-0.051	-0.047	-0.028	-0.033
2.962	-2.526	-0.780	-0.843	-0.698	-0.224	-0.108	-0.055	-0.070	-0.056	-0.042	-0.042	-0.038	-0.024	-0.017
2.960	-2.483	-0.774	-0.838	-0.731	-0.242	-0.141	-0.087	-0.085	-0.073	-0.044	-0.047	-0.039	-0.036	-0.099
2.960	-2.449	-0.761	-0.839	-0.664	-0.227	-0.124	-0.076	-0.101	-0.081	-0.076	-0.060	-0.052	-0.045	-0.066
2.954	-2.408	-0.750	-0.819	-0.682	-0.195	-0.129	-0.082	-0.088	-0.069	-0.049	-0.050	-0.039	-0.040	-0.064
2.963	-2.429	-0.750	-0.778	-0.712	-0.231	-0.138	-0.064	-0.054	-0.031	-0.013	-0.029	-0.024	-0.025	-0.081
2.946	-2.523	-0.811	-0.830	-0.683	-0.229	-0.122	-0.049	-0.063	-0.044	-0.042	-0.033	-0.025	-0.018	-0.041
2.941	-2.489	-0.805	-0.858	-0.770	-0.237	-0.121	-0.088	-0.081	-0.065	-0.043	-0.047	-0.032	-0.028	-0.057
2.952	-2.401	-0.733	-0.781	-0.735	-0.200	-0.106	-0.065	-0.064	-0.048	-0.024	-0.028	-0.022	-0.013	-0.037
2.960	-2.422	-0.749	-0.807	-0.698	-0.215	-0.139	-0.078	-0.082	-0.070	-0.052	-0.058	-0.044	-0.054	-0.097
2.954	-2.409	-0.709	-0.764	-0.719	-0.202	-0.132	-0.054	-0.073	-0.048	-0.028	-0.040	-0.037	-0.061	-0.054
2.949	-2.511	-0.797	-0.865	-0.671	-0.237	-0.154	-0.083	-0.094	-0.077	-0.067	-0.054	-0.048	-0.045	-0.049
2.944	-2.521	-0.800	-0.847	-0.683	-0.186	-0.096	-0.060	-0.058	-0.043	-0.017	-0.026	-0.022	-0.008	-0.031
2.946	-2.450	-0.748	-0.831	-0.750	-0.180	-0.111	-0.085	-0.092	-0.071	-0.046	-0.049	-0.039	-0.029	-0.078
2.948	-2.434	-0.793	-0.856	-0.654	-0.150	-0.079	-0.083	-0.060	-0.043	-0.024	-0.039	-0.032	-0.030	-0.033
2.943	-2.483	-0.798	-0.870	-0.734	-0.202	-0.132	-0.092	-0.081	-0.062	-0.042	-0.050	-0.042	-0.050	-0.080
2.954	-2.423	-0.710	-0.787	-0.723	-0.245	-0.169	-0.059	-0.084	-0.068	-0.052	-0.050	-0.039	-0.032	-0.082
2.956	-2.472	-0.787	-0.845	-0.649	-0.198	-0.107	-0.084	-0.093	-0.076	-0.056	-0.063	-0.052	-0.039	-0.045
2.953	-2.527	-0.806	-0.851	-0.667	-0.204	-0.068	-0.086	-0.081	-0.072	-0.054	-0.057	-0.041	-0.014	-0.030
2.957	-2.493	-0.782	-0.819	-0.657	-0.222	-0.104	-0.071	-0.091	-0.071	-0.058	-0.056	-0.050	-0.020	-0.028
2.960	-2.469	-0.785	-0.847	-0.705	-0.187	-0.094	-0.085	-0.096	-0.075	-0.041	-0.048	-0.041	-0.040	-0.030
2.955	-2.496	-0.786	-0.782	-0.685	-0.205	-0.099	-0.086	-0.094	-0.078	-0.050	-0.051	-0.039	-0.039	-0.070
2.953	-2.475	-0.737	-0.797	-0.695	-0.194	-0.129	-0.057	-0.078	-0.061	-0.060	-0.051	-0.044	-0.044	-0.050
2.950	-2.484	-0.779	-0.846	-0.666	-0.271	-0.137	-0.064	-0.085	-0.062	-0.048	-0.050	-0.040	-0.039	-0.076
2.952	-2.479	-0.764	-0.808	-0.710	-0.219	-0.145	-0.061	-0.085	-0.068	-0.047	-0.046	-0.036	-0.052	-0.094
2.950	-2.478	-0.792	-0.915	-0.746	-0.239	-0.145	-0.069	-0.079	-0.066	-0.063	-0.049	-0.043	-0.035	-0.044
